Starting training from scratch with 39-dim architecture.
Connected to Godot at 127.0.0.1:4242
Ep: 321 | Steps: 12 | Total Reward: -1594.88 | Avg: -132.9068

--- Updating Brain (Step 220000) ---
Ep: 322 | Steps: 1000 | Total Reward: -24036.25 | Avg: -24.0363
Ep: 323 | Steps: 1000 | Total Reward: -17428.37 | Avg: -17.4284
Ep: 324 | Steps: 558 | Total Reward: -12171.13 | Avg: -21.8121
Ep: 325 | Steps: 17 | Total Reward: -2645.09 | Avg: -155.5933
Ep: 326 | Steps: 206 | Total Reward: -15526.75 | Avg: -75.3726
Ep: 327 | Steps: 15 | Total Reward: -2081.63 | Avg: -138.7754
Ep: 328 | Steps: 1000 | Total Reward: -38757.08 | Avg: -38.7571

--- Updating Brain (Step 224000) ---
Ep: 329 | Steps: 1000 | Total Reward: -10284.72 | Avg: -10.2847
Ep: 330 | Steps: 1000 | Total Reward: -11852.04 | Avg: -11.8520
Ep: 331 | Steps: 1000 | Total Reward: -14168.14 | Avg: -14.1681
Ep: 332 | Steps: 1000 | Total Reward: -15121.71 | Avg: -15.1217

--- Updating Brain (Step 228000) ---
Ep: 333 | Steps: 1000 | Total Reward: -14626.41 | Avg: -14.6264
Ep: 334 | Steps: 1000 | Total Reward: -14587.76 | Avg: -14.5878
Ep: 335 | Steps: 1000 | Total Reward: -16924.23 | Avg: -16.9242
Ep: 336 | Steps: 1000 | Total Reward: -12798.48 | Avg: -12.7985

--- Updating Brain (Step 232000) ---
Ep: 337 | Steps: 1000 | Total Reward: -15746.00 | Avg: -15.7460
Ep: 338 | Steps: 1000 | Total Reward: -10987.00 | Avg: -10.9870
Ep: 339 | Steps: 1000 | Total Reward: -13163.50 | Avg: -13.1635
Ep: 340 | Steps: 1000 | Total Reward: -21438.58 | Avg: -21.4386
Ep: 341 | Steps: 304 | Total Reward: -8579.24 | Avg: -28.2212
Ep: 342 | Steps: 18 | Total Reward: -2195.94 | Avg: -121.9967
Ep: 343 | Steps: 32 | Total Reward: -1220.85 | Avg: -38.1515
Ep: 344 | Steps: 50 | Total Reward: -3967.73 | Avg: -79.3545

--- Updating Brain (Step 236000) ---
Ep: 345 | Steps: 1000 | Total Reward: -22291.81 | Avg: -22.2918
Ep: 346 | Steps: 1000 | Total Reward: -10739.55 | Avg: -10.7396
Ep: 347 | Steps: 1000 | Total Reward: -18291.94 | Avg: -18.2919
Ep: 348 | Steps: 1000 | Total Reward: -13293.88 | Avg: -13.2939

--- Updating Brain (Step 240000) ---
Ep: 349 | Steps: 1000 | Total Reward: -13681.35 | Avg: -13.6813
Ep: 350 | Steps: 1000 | Total Reward: -13417.08 | Avg: -13.4171
Ep: 351 | Steps: 1000 | Total Reward: -12080.01 | Avg: -12.0800
Ep: 352 | Steps: 1000 | Total Reward: -11708.75 | Avg: -11.7087

--- Updating Brain (Step 244000) ---
Ep: 353 | Steps: 1000 | Total Reward: -11886.48 | Avg: -11.8865
Ep: 354 | Steps: 1000 | Total Reward: -10317.97 | Avg: -10.3180
Ep: 355 | Steps: 1000 | Total Reward: -13163.74 | Avg: -13.1637
Ep: 356 | Steps: 1000 | Total Reward: -10593.56 | Avg: -10.5936

--- Updating Brain (Step 248000) ---
Ep: 357 | Steps: 1000 | Total Reward: -12357.02 | Avg: -12.3570
Ep: 358 | Steps: 1000 | Total Reward: -9533.84 | Avg: -9.5338
Ep: 359 | Steps: 1000 | Total Reward: -10855.31 | Avg: -10.8553
Ep: 360 | Steps: 1000 | Total Reward: -12517.17 | Avg: -12.5172

--- Updating Brain (Step 252000) ---
Ep: 361 | Steps: 1000 | Total Reward: -12328.27 | Avg: -12.3283
Ep: 362 | Steps: 1000 | Total Reward: -11855.04 | Avg: -11.8550
Ep: 363 | Steps: 1000 | Total Reward: -12610.03 | Avg: -12.6100
Ep: 364 | Steps: 135 | Total Reward: -4678.16 | Avg: -34.6530
Ep: 365 | Steps: 14 | Total Reward: -2250.84 | Avg: -160.7745
Ep: 366 | Steps: 10 | Total Reward: -1108.82 | Avg: -110.8823
Ep: 367 | Steps: 1000 | Total Reward: -21495.15 | Avg: -21.4951

--- Updating Brain (Step 256000) ---
Ep: 368 | Steps: 1000 | Total Reward: -11692.57 | Avg: -11.6926
Ep: 369 | Steps: 1000 | Total Reward: -12144.80 | Avg: -12.1448
Ep: 370 | Steps: 1000 | Total Reward: -17997.08 | Avg: -17.9971
Ep: 371 | Steps: 1000 | Total Reward: -13267.07 | Avg: -13.2671

--- Updating Brain (Step 260000) ---
Ep: 372 | Steps: 1000 | Total Reward: -11747.01 | Avg: -11.7470
Ep: 373 | Steps: 1000 | Total Reward: -13817.59 | Avg: -13.8176
Ep: 374 | Steps: 1000 | Total Reward: -17038.74 | Avg: -17.0387
Ep: 375 | Steps: 1000 | Total Reward: -17735.79 | Avg: -17.7358

--- Updating Brain (Step 264000) ---
Ep: 376 | Steps: 1000 | Total Reward: -12519.50 | Avg: -12.5195
Ep: 377 | Steps: 1000 | Total Reward: -10160.52 | Avg: -10.1605
Ep: 378 | Steps: 1000 | Total Reward: -11335.22 | Avg: -11.3352
Ep: 379 | Steps: 1000 | Total Reward: -11376.03 | Avg: -11.3760

--- Updating Brain (Step 268000) ---
Ep: 380 | Steps: 1000 | Total Reward: -11504.57 | Avg: -11.5046
Ep: 381 | Steps: 1000 | Total Reward: -12509.71 | Avg: -12.5097
Ep: 382 | Steps: 1000 | Total Reward: -11288.95 | Avg: -11.2890
Ep: 383 | Steps: 1000 | Total Reward: -12717.51 | Avg: -12.7175

--- Updating Brain (Step 272000) ---
Ep: 384 | Steps: 1000 | Total Reward: -11226.71 | Avg: -11.2267
Ep: 385 | Steps: 1000 | Total Reward: -13057.57 | Avg: -13.0576
Ep: 386 | Steps: 1000 | Total Reward: -10425.44 | Avg: -10.4254
Ep: 387 | Steps: 1000 | Total Reward: -17926.71 | Avg: -17.9267

--- Updating Brain (Step 276000) ---
Ep: 388 | Steps: 1000 | Total Reward: -15233.58 | Avg: -15.2336
Ep: 389 | Steps: 1000 | Total Reward: -14419.35 | Avg: -14.4194
Ep: 390 | Steps: 1000 | Total Reward: -11860.50 | Avg: -11.8605
Ep: 391 | Steps: 1000 | Total Reward: -18991.71 | Avg: -18.9917

--- Updating Brain (Step 280000) ---
Ep: 392 | Steps: 1000 | Total Reward: -16866.22 | Avg: -16.8662
Ep: 393 | Steps: 1000 | Total Reward: -16212.74 | Avg: -16.2127
Ep: 394 | Steps: 1000 | Total Reward: -10485.18 | Avg: -10.4852
Ep: 395 | Steps: 1000 | Total Reward: -10247.31 | Avg: -10.2473

--- Updating Brain (Step 284000) ---
Ep: 396 | Steps: 1000 | Total Reward: -14370.44 | Avg: -14.3704
Ep: 397 | Steps: 1000 | Total Reward: -15915.09 | Avg: -15.9151
Ep: 398 | Steps: 1000 | Total Reward: -14813.96 | Avg: -14.8140
Ep: 399 | Steps: 1000 | Total Reward: -13601.40 | Avg: -13.6014

--- Updating Brain (Step 288000) ---
Ep: 400 | Steps: 1000 | Total Reward: -13259.12 | Avg: -13.2591
Ep: 401 | Steps: 1000 | Total Reward: -14237.29 | Avg: -14.2373
Ep: 402 | Steps: 1000 | Total Reward: -12570.01 | Avg: -12.5700
Ep: 403 | Steps: 1000 | Total Reward: -15302.45 | Avg: -15.3024

--- Updating Brain (Step 292000) ---
Ep: 404 | Steps: 1000 | Total Reward: -17790.04 | Avg: -17.7900
Ep: 405 | Steps: 1000 | Total Reward: -10689.00 | Avg: -10.6890
Ep: 406 | Steps: 1000 | Total Reward: -10957.92 | Avg: -10.9579
Ep: 407 | Steps: 1000 | Total Reward: -13106.90 | Avg: -13.1069

--- Updating Brain (Step 296000) ---
Ep: 408 | Steps: 1000 | Total Reward: -14402.82 | Avg: -14.4028
Ep: 409 | Steps: 1000 | Total Reward: -19160.64 | Avg: -19.1606
Ep: 410 | Steps: 1000 | Total Reward: -14264.67 | Avg: -14.2647
Ep: 411 | Steps: 1000 | Total Reward: -11451.41 | Avg: -11.4514

--- Updating Brain (Step 300000) ---
Ep: 412 | Steps: 1000 | Total Reward: -12959.18 | Avg: -12.9592
Ep: 413 | Steps: 1000 | Total Reward: -10394.48 | Avg: -10.3945
Ep: 414 | Steps: 1000 | Total Reward: -12260.73 | Avg: -12.2607
Ep: 415 | Steps: 1000 | Total Reward: -11389.97 | Avg: -11.3900

--- Updating Brain (Step 304000) ---
Ep: 416 | Steps: 1000 | Total Reward: -13694.59 | Avg: -13.6946
Ep: 417 | Steps: 1000 | Total Reward: -9973.13 | Avg: -9.9731
Ep: 418 | Steps: 1000 | Total Reward: -10987.38 | Avg: -10.9874
Ep: 419 | Steps: 1000 | Total Reward: -13868.82 | Avg: -13.8688

--- Updating Brain (Step 308000) ---
Ep: 420 | Steps: 1000 | Total Reward: -13665.12 | Avg: -13.6651
Ep: 421 | Steps: 1000 | Total Reward: -11773.16 | Avg: -11.7732
Ep: 422 | Steps: 1000 | Total Reward: -20446.68 | Avg: -20.4467
Ep: 423 | Steps: 1000 | Total Reward: -9188.48 | Avg: -9.1885

--- Updating Brain (Step 312000) ---
Ep: 424 | Steps: 1000 | Total Reward: -13604.92 | Avg: -13.6049
Ep: 425 | Steps: 1000 | Total Reward: -12459.37 | Avg: -12.4594
Ep: 426 | Steps: 1000 | Total Reward: -10415.57 | Avg: -10.4156
Ep: 427 | Steps: 1000 | Total Reward: -13085.57 | Avg: -13.0856

--- Updating Brain (Step 316000) ---
Ep: 428 | Steps: 1000 | Total Reward: -9682.98 | Avg: -9.6830
Ep: 429 | Steps: 1000 | Total Reward: -10284.54 | Avg: -10.2845
Ep: 430 | Steps: 1000 | Total Reward: -8869.03 | Avg: -8.8690
Ep: 431 | Steps: 1000 | Total Reward: -10880.81 | Avg: -10.8808

--- Updating Brain (Step 320000) ---
Ep: 432 | Steps: 1000 | Total Reward: -17291.83 | Avg: -17.2918
Ep: 433 | Steps: 1000 | Total Reward: -12029.23 | Avg: -12.0292
Ep: 434 | Steps: 1000 | Total Reward: -11922.73 | Avg: -11.9227
Ep: 435 | Steps: 1000 | Total Reward: -9723.17 | Avg: -9.7232

--- Updating Brain (Step 324000) ---
Ep: 436 | Steps: 1000 | Total Reward: -10394.20 | Avg: -10.3942
Ep: 437 | Steps: 1000 | Total Reward: -10577.49 | Avg: -10.5775
Ep: 438 | Steps: 1000 | Total Reward: -10717.44 | Avg: -10.7174
Ep: 439 | Steps: 1000 | Total Reward: -11755.98 | Avg: -11.7560

--- Updating Brain (Step 328000) ---
Ep: 440 | Steps: 1000 | Total Reward: -10116.74 | Avg: -10.1167
Ep: 441 | Steps: 1000 | Total Reward: -10604.41 | Avg: -10.6044
Ep: 442 | Steps: 1000 | Total Reward: -11902.86 | Avg: -11.9029
Ep: 443 | Steps: 1000 | Total Reward: -10940.03 | Avg: -10.9400

--- Updating Brain (Step 332000) ---
Ep: 444 | Steps: 1000 | Total Reward: -11729.66 | Avg: -11.7297
Ep: 445 | Steps: 1000 | Total Reward: -9669.84 | Avg: -9.6698
Ep: 446 | Steps: 1000 | Total Reward: -11932.60 | Avg: -11.9326
Ep: 447 | Steps: 1000 | Total Reward: -11025.10 | Avg: -11.0251

--- Updating Brain (Step 336000) ---
Ep: 448 | Steps: 1000 | Total Reward: -9416.01 | Avg: -9.4160
Ep: 449 | Steps: 1000 | Total Reward: -10166.49 | Avg: -10.1665
Ep: 450 | Steps: 1000 | Total Reward: -10030.61 | Avg: -10.0306
Ep: 451 | Steps: 1000 | Total Reward: -8937.17 | Avg: -8.9372

--- Updating Brain (Step 340000) ---
Ep: 452 | Steps: 1000 | Total Reward: -14001.48 | Avg: -14.0015
Ep: 453 | Steps: 1000 | Total Reward: -8841.45 | Avg: -8.8414
Ep: 454 | Steps: 1000 | Total Reward: -8330.58 | Avg: -8.3306
Ep: 455 | Steps: 1000 | Total Reward: -11045.07 | Avg: -11.0451

--- Updating Brain (Step 344000) ---
Ep: 456 | Steps: 1000 | Total Reward: -12662.69 | Avg: -12.6627
Ep: 457 | Steps: 1000 | Total Reward: -9609.02 | Avg: -9.6090
Ep: 458 | Steps: 1000 | Total Reward: -9901.60 | Avg: -9.9016
Ep: 459 | Steps: 1000 | Total Reward: -11981.74 | Avg: -11.9817

--- Updating Brain (Step 348000) ---
Ep: 460 | Steps: 1000 | Total Reward: -9863.47 | Avg: -9.8635
Ep: 461 | Steps: 1000 | Total Reward: -9753.41 | Avg: -9.7534
Ep: 462 | Steps: 1000 | Total Reward: -9944.14 | Avg: -9.9441
Ep: 463 | Steps: 1000 | Total Reward: -9376.74 | Avg: -9.3767

--- Updating Brain (Step 352000) ---
Ep: 464 | Steps: 1000 | Total Reward: -8944.09 | Avg: -8.9441
Ep: 465 | Steps: 1000 | Total Reward: -8250.42 | Avg: -8.2504
Ep: 466 | Steps: 1000 | Total Reward: -11083.96 | Avg: -11.0840
Ep: 467 | Steps: 1000 | Total Reward: -10612.19 | Avg: -10.6122

--- Updating Brain (Step 356000) ---
Ep: 468 | Steps: 1000 | Total Reward: -12086.99 | Avg: -12.0870
Ep: 469 | Steps: 1000 | Total Reward: -10522.76 | Avg: -10.5228
Ep: 470 | Steps: 1000 | Total Reward: -8201.20 | Avg: -8.2012
Ep: 471 | Steps: 1000 | Total Reward: -14619.26 | Avg: -14.6193

--- Updating Brain (Step 360000) ---
Ep: 472 | Steps: 1000 | Total Reward: -12192.43 | Avg: -12.1924
Ep: 473 | Steps: 1000 | Total Reward: -9280.21 | Avg: -9.2802
Ep: 474 | Steps: 1000 | Total Reward: -10223.26 | Avg: -10.2233
Ep: 475 | Steps: 1000 | Total Reward: -9690.00 | Avg: -9.6900

--- Updating Brain (Step 364000) ---
Ep: 476 | Steps: 1000 | Total Reward: -10447.83 | Avg: -10.4478
Ep: 477 | Steps: 1000 | Total Reward: -12503.82 | Avg: -12.5038
Ep: 478 | Steps: 1000 | Total Reward: -10840.25 | Avg: -10.8402
Ep: 479 | Steps: 1000 | Total Reward: -10107.50 | Avg: -10.1075

--- Updating Brain (Step 368000) ---
Ep: 480 | Steps: 1000 | Total Reward: -10106.35 | Avg: -10.1064
Ep: 481 | Steps: 1000 | Total Reward: -10769.95 | Avg: -10.7700
Ep: 482 | Steps: 1000 | Total Reward: -9834.11 | Avg: -9.8341
Ep: 483 | Steps: 1000 | Total Reward: -11146.75 | Avg: -11.1467

--- Updating Brain (Step 372000) ---
Ep: 484 | Steps: 1000 | Total Reward: -13705.36 | Avg: -13.7054
Ep: 485 | Steps: 1000 | Total Reward: -8929.04 | Avg: -8.9290
Ep: 486 | Steps: 1000 | Total Reward: -9643.43 | Avg: -9.6434
Ep: 487 | Steps: 1000 | Total Reward: -8982.15 | Avg: -8.9822

--- Updating Brain (Step 376000) ---
Ep: 488 | Steps: 1000 | Total Reward: -9985.13 | Avg: -9.9851
Ep: 489 | Steps: 1000 | Total Reward: -10503.50 | Avg: -10.5035
Ep: 490 | Steps: 1000 | Total Reward: -10686.45 | Avg: -10.6865
Ep: 491 | Steps: 1000 | Total Reward: -8833.99 | Avg: -8.8340

--- Updating Brain (Step 380000) ---
Ep: 492 | Steps: 1000 | Total Reward: -11552.17 | Avg: -11.5522
Ep: 493 | Steps: 1000 | Total Reward: -8540.37 | Avg: -8.5404
Ep: 494 | Steps: 1000 | Total Reward: -9421.18 | Avg: -9.4212
Ep: 495 | Steps: 1000 | Total Reward: -11207.65 | Avg: -11.2076

--- Updating Brain (Step 384000) ---
Ep: 496 | Steps: 1000 | Total Reward: -9554.47 | Avg: -9.5545
Ep: 497 | Steps: 1000 | Total Reward: -10125.38 | Avg: -10.1254
Ep: 498 | Steps: 1000 | Total Reward: -9912.91 | Avg: -9.9129
Ep: 499 | Steps: 1000 | Total Reward: -8072.44 | Avg: -8.0724

--- Updating Brain (Step 388000) ---
Ep: 500 | Steps: 1000 | Total Reward: -9772.29 | Avg: -9.7723
Ep: 501 | Steps: 1000 | Total Reward: -9631.09 | Avg: -9.6311
Ep: 502 | Steps: 1000 | Total Reward: -12539.46 | Avg: -12.5395
Ep: 503 | Steps: 1000 | Total Reward: -9476.08 | Avg: -9.4761

--- Updating Brain (Step 392000) ---
Ep: 504 | Steps: 1000 | Total Reward: -11106.58 | Avg: -11.1066
Ep: 505 | Steps: 1000 | Total Reward: -12524.90 | Avg: -12.5249
Ep: 506 | Steps: 1000 | Total Reward: -12545.49 | Avg: -12.5455
Ep: 507 | Steps: 1000 | Total Reward: -9814.23 | Avg: -9.8142

--- Updating Brain (Step 396000) ---
Ep: 508 | Steps: 1000 | Total Reward: -23543.76 | Avg: -23.5438
Ep: 509 | Steps: 1000 | Total Reward: -12050.09 | Avg: -12.0501
Ep: 510 | Steps: 1000 | Total Reward: -9557.71 | Avg: -9.5577
Ep: 511 | Steps: 1000 | Total Reward: -11394.40 | Avg: -11.3944

--- Updating Brain (Step 400000) ---
Ep: 512 | Steps: 1000 | Total Reward: -10979.90 | Avg: -10.9799
Ep: 513 | Steps: 1000 | Total Reward: -10393.88 | Avg: -10.3939
Ep: 514 | Steps: 1000 | Total Reward: -12454.78 | Avg: -12.4548
Ep: 515 | Steps: 1000 | Total Reward: -12143.38 | Avg: -12.1434

--- Updating Brain (Step 404000) ---
Ep: 516 | Steps: 1000 | Total Reward: -10563.73 | Avg: -10.5637
Ep: 517 | Steps: 1000 | Total Reward: -9482.60 | Avg: -9.4826
Ep: 518 | Steps: 1000 | Total Reward: -8994.81 | Avg: -8.9948
Ep: 519 | Steps: 1000 | Total Reward: -10832.65 | Avg: -10.8326

--- Updating Brain (Step 408000) ---
Ep: 520 | Steps: 1000 | Total Reward: -10465.88 | Avg: -10.4659
Ep: 521 | Steps: 1000 | Total Reward: -10651.14 | Avg: -10.6511
Ep: 522 | Steps: 1000 | Total Reward: -16406.74 | Avg: -16.4067
Ep: 523 | Steps: 1000 | Total Reward: -10120.30 | Avg: -10.1203

--- Updating Brain (Step 412000) ---
Ep: 524 | Steps: 1000 | Total Reward: -7975.62 | Avg: -7.9756
Ep: 525 | Steps: 1000 | Total Reward: -10172.45 | Avg: -10.1725
Ep: 526 | Steps: 1000 | Total Reward: -9499.03 | Avg: -9.4990
Ep: 527 | Steps: 1000 | Total Reward: -9249.29 | Avg: -9.2493

--- Updating Brain (Step 416000) ---
Ep: 528 | Steps: 1000 | Total Reward: -10733.70 | Avg: -10.7337
Ep: 529 | Steps: 1000 | Total Reward: -11585.84 | Avg: -11.5858
Ep: 530 | Steps: 1000 | Total Reward: -10501.37 | Avg: -10.5014
Ep: 531 | Steps: 1000 | Total Reward: -8934.81 | Avg: -8.9348

Ep: 529 | Steps: 1000 | Total Reward: -11585.84 | Avg: -11.5858
Ep: 530 | Steps: 1000 | Total Reward: -10501.37 | Avg: -10.5014
Ep: 531 | Steps: 1000 | Total Reward: -8934.81 | Avg: -8.9348

Ep: 530 | Steps: 1000 | Total Reward: -10501.37 | Avg: -10.5014
Ep: 531 | Steps: 1000 | Total Reward: -8934.81 | Avg: -8.9348

--- Updating Brain (Step 420000) ---
Ep: 531 | Steps: 1000 | Total Reward: -8934.81 | Avg: -8.9348

--- Updating Brain (Step 420000) ---
--- Updating Brain (Step 420000) ---
Ep: 532 | Steps: 1000 | Total Reward: -11842.94 | Avg: -11.8429
Ep: 533 | Steps: 1000 | Total Reward: -11104.35 | Avg: -11.1043
Ep: 534 | Steps: 1000 | Total Reward: -12460.74 | Avg: -12.4607
Ep: 535 | Steps: 1000 | Total Reward: -14633.29 | Avg: -14.6333
Ep: 532 | Steps: 1000 | Total Reward: -11842.94 | Avg: -11.8429
Ep: 533 | Steps: 1000 | Total Reward: -11104.35 | Avg: -11.1043
Ep: 534 | Steps: 1000 | Total Reward: -12460.74 | Avg: -12.4607
Ep: 535 | Steps: 1000 | Total Reward: -14633.29 | Avg: -14.6333

Ep: 533 | Steps: 1000 | Total Reward: -11104.35 | Avg: -11.1043
Ep: 534 | Steps: 1000 | Total Reward: -12460.74 | Avg: -12.4607
Ep: 535 | Steps: 1000 | Total Reward: -14633.29 | Avg: -14.6333

Ep: 535 | Steps: 1000 | Total Reward: -14633.29 | Avg: -14.6333
